13,111,7,16,41,41,9,12,45,15,13,110,110,7,12,35,6,23,14,8,13,24,111,7,28,9,113,111,110,111,10,20,83,52,12,26,10,112,15,5,48,3,78,6,45,11,23,49,25,4,12,109,41,11,12,9,33,14,8,29,14,0,5,11,11,34,2,11,14,26,11,38,42,10,19,8,42,36,18,10,26,113,6,10,34,2,9,2,16,33,16,17,16,14,15,9,14,15,26,24,31,19,43,71,23,30,9,7,13,109,78,21,21,2,
21,110,11,10,36,36,4,23,39,22,8,109,109,2,6,30,13,18,8,3,20,20,110,3,23,4,112,110,110,110,5,15,66,47,8,22,4,111,10,12,43,5,59,13,39,6,18,43,20,11,8,108,35,6,7,4,27,9,4,24,9,4,0,5,6,22,8,19,9,21,7,33,37,6,14,17,36,31,13,17,21,112,2,5,68,8,18,2,13,27,11,11,23,8,27,16,21,18,20,18,25,14,38,56,17,25,5,14,8,108,61,16,15,5,
20,111,24,4,9,10,7,8,9,17,21,111,113,7,2,12,5,11,2,6,15,8,108,8,12,4,111,111,108,112,13,6,27,12,9,9,4,111,34,4,15,14,24,10,8,29,15,10,19,10,12,114,6,25,31,10,6,22,10,7,21,15,6,0,20,7,18,9,27,13,10,9,12,11,9,15,7,10,10,7,13,111,8,8,31,18,17,12,3,8,8,3,22,3,13,8,16,5,6,5,7,12,8,21,8,16,21,11,32,113,24,10,6,16,
40,112,25,25,27,27,8,38,36,36,3,112,111,12,21,22,25,14,22,9,32,34,111,5,18,10,114,114,111,114,2,31,58,40,9,43,19,110,10,24,36,18,54,26,38,6,13,39,15,23,9,111,31,3,2,13,17,4,3,16,2,13,7,20,0,49,18,32,10,16,7,24,28,6,14,34,34,23,13,29,16,114,6,11,89,16,37,8,28,24,12,26,45,23,42,27,33,31,20,19,48,9,27,51,28,18,5,27,3,111,55,15,27,14,
21,113,25,4,10,11,8,11,10,20,23,113,113,7,6,13,8,12,2,6,18,4,109,9,13,4,111,111,111,112,14,3,30,13,10,2,4,113,38,7,16,18,27,13,9,30,16,11,20,13,13,114,7,27,34,11,7,24,11,8,23,16,6,5,22,0,22,12,29,14,11,10,13,12,10,17,8,11,11,10,14,111,8,9,32,19,18,13,3,12,9,3,23,7,17,11,19,5,7,5,10,13,9,26,11,17,23,14,35,113,28,11,9,19,
13,111,7,16,41,41,9,12,45,15,13,110,110,7,12,35,7,23,14,8,13,24,111,7,28,9,113,111,110,111,10,20,83,52,12,26,10,112,15,6,48,4,78,7,45,11,23,49,25,5,12,109,41,11,12,9,33,14,8,29,14,2,5,11,11,34,0,11,14,26,11,38,42,10,19,8,42,36,18,10,26,113,6,10,34,3,9,3,16,33,16,17,16,14,15,9,14,15,26,24,31,19,43,71,23,30,9,8,13,109,78,21,21,3,
15,112,13,12,18,19,24,3,17,3,30,112,111,12,13,28,6,28,11,21,4,16,110,14,24,19,113,110,109,112,21,10,47,21,25,11,6,111,44,5,30,5,43,6,14,36,31,19,42,3,28,113,12,28,29,14,13,31,20,16,27,8,11,10,24,19,12,0,55,26,26,18,21,27,19,10,13,21,23,2,30,114,12,27,19,9,11,7,5,27,18,5,17,25,2,2,5,4,12,8,20,33,19,43,29,39,27,9,30,111,45,20,18,12,
69,110,38,21,16,17,17,54,23,63,10,110,107,19,19,9,44,2,19,19,58,33,108,5,10,20,114,113,110,112,6,29,34,27,3,33,23,106,5,42,24,28,31,51,24,2,8,26,10,52,6,112,18,4,6,21,6,13,4,5,10,20,7,17,7,38,29,54,0,12,5,11,18,6,5,61,20,10,8,52,3,115,6,20,94,27,66,8,24,10,4,21,73,20,66,49,59,28,8,7,25,7,10,29,13,8,3,52,7,112,30,6,11,21,
58,112,47,16,12,13,29,48,19,54,20,112,112,33,15,9,29,13,14,31,45,28,111,12,2,32,114,113,113,112,16,24,36,20,8,29,16,110,20,28,16,40,30,38,24,16,2,23,3,37,4,113,16,14,16,34,10,24,10,8,23,34,14,13,17,37,43,46,15,0,6,11,14,8,3,52,17,10,2,41,15,116,13,31,92,38,55,18,16,13,4,15,63,16,59,34,47,24,12,11,25,10,10,28,15,6,9,39,18,113,30,4,14,35,
70,111,42,21,16,16,20,56,24,61,9,112,111,21,20,11,44,4,21,23,57,35,110,5,7,24,115,115,112,115,5,29,37,28,2,34,24,110,10,43,25,36,34,50,26,4,4,25,6,50,2,114,19,4,5,25,5,12,4,4,10,23,7,19,6,39,32,55,6,6,0,13,17,2,5,63,22,12,5,51,6,116,6,27,94,29,67,8,25,9,3,23,72,21,64,47,58,29,7,6,28,3,10,32,11,7,3,51,6,114,34,6,10,24,
43,112,82,15,2,3,46,18,6,33,25,112,111,37,14,3,14,10,10,46,28,20,110,17,9,37,111,112,111,113,21,17,12,4,9,23,13,111,26,13,3,64,8,23,8,21,10,7,11,21,8,112,10,18,20,39,5,30,15,2,27,40,19,9,22,25,53,19,17,11,10,0,4,11,6,38,5,2,7,16,13,112,18,52,77,46,40,22,12,8,6,12,46,19,28,18,29,14,7,6,21,17,6,7,19,4,14,24,21,112,8,5,10,42,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
70,112,41,23,16,16,19,56,24,62,9,112,111,20,20,11,45,4,21,21,59,36,110,4,8,22,115,115,112,115,5,30,37,28,3,36,25,110,10,44,26,34,34,51,26,4,5,26,6,51,3,114,19,4,5,22,6,11,3,5,10,22,6,19,6,39,31,55,6,6,2,13,17,0,5,63,22,12,5,53,6,116,5,27,94,29,67,7,26,9,4,23,73,21,64,49,60,31,8,7,28,2,10,32,11,7,2,52,6,114,34,6,10,23,
53,113,50,14,9,10,29,38,16,45,17,113,111,28,13,5,23,6,12,31,38,21,110,11,3,32,113,112,112,114,13,18,29,14,5,22,14,109,19,22,11,44,23,32,19,12,5,19,6,30,4,113,13,12,13,29,6,21,10,5,19,30,13,11,14,32,40,31,8,4,6,8,11,7,0,46,14,6,2,28,8,114,12,32,89,37,49,15,13,9,2,13,58,14,55,28,39,17,8,7,18,11,7,21,11,3,9,33,14,113,23,2,10,31,
3,112,20,19,25,26,27,12,22,9,33,112,112,17,20,30,6,32,17,24,6,18,111,18,29,22,112,110,110,112,26,17,45,28,26,18,13,112,44,10,32,9,42,6,20,37,35,24,45,9,31,114,18,31,32,19,18,34,24,23,30,12,16,16,27,23,14,12,56,30,29,25,28,30,25,0,19,26,27,11,34,113,17,29,3,13,2,11,11,28,24,12,4,22,16,7,7,10,18,14,26,36,24,41,27,39,30,5,33,112,43,26,25,14,
37,113,48,10,5,6,17,14,2,26,38,113,111,34,9,10,10,17,6,14,24,15,111,33,22,12,112,112,113,114,30,13,6,6,13,18,10,111,36,9,12,28,4,19,2,29,23,3,27,16,19,114,4,27,29,47,7,43,24,8,36,47,20,5,31,21,72,15,28,23,14,6,7,15,17,32,0,8,18,12,19,113,25,22,53,60,34,30,8,6,11,8,39,15,21,14,25,10,4,5,16,20,8,3,14,15,23,20,31,114,4,18,7,52,
47,113,78,15,3,4,42,21,7,35,23,113,112,34,14,2,14,10,11,44,31,20,111,16,7,45,113,113,113,114,19,17,12,5,9,23,13,111,26,13,2,65,9,26,8,18,10,8,11,24,8,113,10,18,19,36,6,27,15,5,25,37,18,10,20,29,50,22,16,9,10,2,5,11,6,42,6,0,7,19,12,114,17,44,80,45,44,21,12,9,7,12,50,19,33,21,32,14,8,7,22,16,7,8,20,3,14,27,20,113,9,4,11,38,
59,113,48,14,10,12,29,49,18,55,16,113,113,29,13,6,28,8,12,31,46,24,112,8,3,32,114,114,114,113,12,20,34,18,5,25,14,111,18,26,16,41,27,38,22,11,3,22,4,37,2,114,15,10,12,31,7,20,6,6,19,30,10,11,13,37,42,47,11,2,3,8,13,4,2,53,16,7,0,41,10,115,9,32,93,35,56,13,13,10,3,13,64,14,60,34,48,20,9,8,22,7,8,25,12,4,5,39,14,114,28,3,11,31,
14,112,13,14,18,20,24,2,17,3,30,112,112,12,15,30,6,29,11,21,4,17,111,14,29,19,113,110,110,112,23,11,48,23,26,12,7,112,45,5,32,5,44,7,14,36,32,19,42,4,29,114,12,28,29,15,13,31,22,16,27,9,11,10,24,22,12,2,56,30,27,19,22,28,23,11,13,24,27,0,31,114,13,27,19,10,12,8,6,28,19,6,16,26,3,3,5,5,12,8,24,33,23,44,31,40,27,5,30,112,46,24,21,12,
67,111,45,19,17,18,25,52,22,58,12,110,109,25,17,9,35,2,17,28,53,29,108,8,9,29,115,114,111,113,8,24,31,25,3,29,20,108,13,32,21,40,29,43,23,7,7,24,9,47,5,113,18,7,8,28,8,15,7,5,13,26,10,15,9,33,37,51,3,11,4,12,19,5,5,58,20,10,7,47,0,115,9,31,92,32,64,11,19,11,4,19,71,18,62,44,54,24,10,9,23,6,10,27,13,7,6,44,9,113,28,6,12,27,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
21,110,11,10,36,36,4,24,39,23,8,109,109,3,6,30,13,16,8,2,20,20,110,2,23,3,112,110,110,110,5,15,66,47,8,21,4,111,10,12,43,7,59,14,39,6,16,43,20,11,7,108,35,6,7,4,27,9,3,24,7,5,2,5,6,22,8,20,9,19,6,33,37,5,14,17,36,31,13,17,21,112,0,5,70,8,18,3,13,27,11,11,26,8,27,16,21,16,20,18,25,12,38,56,17,25,4,15,8,108,61,16,15,6,
28,111,15,9,36,37,2,20,12,26,11,109,110,7,6,37,11,20,7,3,23,12,110,3,24,4,112,112,109,112,7,10,31,54,10,13,4,111,12,10,51,10,27,16,10,8,18,14,21,18,10,110,8,8,9,9,8,14,6,27,9,10,6,5,8,11,14,21,12,21,9,39,40,8,16,23,9,38,15,17,24,112,5,0,63,13,25,8,8,12,13,8,31,8,27,17,24,10,8,6,13,14,12,24,12,26,7,17,10,108,28,18,10,11,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
13,111,7,16,41,41,9,12,45,15,13,110,110,7,12,35,7,23,14,8,13,24,111,7,28,9,113,111,110,111,10,20,83,52,12,26,10,112,15,6,48,4,78,7,45,11,23,49,25,5,12,109,41,11,12,9,33,14,8,29,14,2,5,11,11,34,3,11,14,26,11,38,42,10,19,9,42,36,18,10,26,113,6,10,34,0,10,3,16,33,16,17,16,14,15,9,14,15,26,24,31,19,43,71,23,30,9,8,13,109,78,21,21,3,
2,112,20,19,25,26,27,12,22,9,33,112,112,17,20,30,5,32,17,24,6,18,111,18,29,22,112,110,110,112,25,17,45,28,26,18,13,112,44,10,32,9,42,5,20,37,35,24,45,9,31,114,18,31,32,19,18,34,23,23,30,12,16,16,27,23,14,12,56,30,29,25,28,30,25,4,19,26,27,11,34,113,17,29,5,13,0,11,11,28,24,12,3,22,16,7,7,10,18,14,26,36,24,41,27,39,30,4,33,112,43,26,25,14,
10,111,4,12,40,40,5,12,44,11,12,110,110,3,8,34,5,21,10,4,9,23,111,4,26,5,113,111,110,111,6,18,83,52,9,25,6,112,11,4,48,2,78,5,44,7,19,49,23,3,9,109,40,7,8,5,33,13,5,28,10,2,2,7,7,34,3,8,11,23,8,37,41,7,15,6,41,35,14,6,25,113,3,6,33,3,7,0,14,33,12,13,12,10,15,6,10,13,25,23,31,15,43,71,21,29,6,6,9,109,78,17,19,3,
12,110,14,5,11,12,10,5,11,13,29,110,114,7,6,18,3,15,6,6,11,4,108,11,14,4,110,109,108,111,18,2,29,14,11,4,4,111,44,2,18,7,25,6,9,36,18,12,22,6,14,115,7,29,37,11,7,30,15,9,25,20,6,5,23,9,26,6,32,15,12,11,14,13,11,8,8,12,12,4,18,110,8,12,27,21,9,16,0,14,10,3,14,8,9,5,12,2,7,5,12,15,11,24,12,21,25,7,38,114,26,12,8,22,
29,111,36,4,6,7,17,16,6,31,27,111,113,24,3,9,12,8,5,12,28,7,112,24,9,10,110,109,111,112,19,6,19,9,7,5,8,113,22,11,12,29,16,23,6,18,12,7,16,20,9,114,4,16,18,38,4,30,14,5,24,43,14,4,20,5,64,19,16,10,8,6,9,9,7,25,5,7,8,15,10,111,16,18,47,55,26,28,8,0,6,6,31,4,25,18,29,12,2,3,3,10,5,14,3,11,12,24,19,113,17,8,2,48,
51,112,49,13,10,11,25,35,15,41,16,112,110,26,12,5,22,3,10,28,37,21,110,9,4,29,112,111,112,114,12,17,25,17,2,21,13,109,14,21,16,43,22,30,16,11,7,17,11,29,4,115,11,10,12,29,3,19,7,2,17,27,11,9,13,27,40,31,7,5,3,7,12,4,2,42,13,6,3,28,5,113,10,31,89,34,47,14,12,6,0,12,56,13,56,27,38,16,5,4,16,5,5,20,8,4,6,31,13,115,21,3,7,28,
20,112,24,6,9,10,7,9,9,17,21,111,112,5,4,12,7,11,4,4,15,8,108,8,12,2,109,110,109,112,13,6,26,12,9,9,2,112,34,6,15,15,23,10,7,26,15,10,19,10,12,113,5,23,31,9,5,22,10,7,19,13,4,3,18,7,18,10,25,13,10,9,12,11,9,15,6,10,10,8,13,110,6,8,35,16,17,10,5,8,8,0,22,5,13,9,16,6,5,3,9,12,8,20,8,13,19,11,32,112,23,10,6,16,
4,112,20,19,25,26,27,12,22,9,33,112,112,17,20,30,3,32,17,24,4,18,111,18,29,22,112,110,110,112,25,17,45,28,26,18,13,112,44,10,32,7,42,3,20,37,35,24,45,7,31,114,18,31,32,19,18,34,23,23,30,12,16,16,27,23,14,12,56,30,29,25,28,30,25,2,19,26,27,11,34,113,17,29,4,13,3,10,11,28,24,12,0,22,16,5,5,10,18,14,26,36,24,41,27,39,30,2,33,112,43,26,25,14,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
16,112,13,12,18,19,24,4,18,4,30,112,111,12,13,28,7,28,12,21,5,16,110,14,24,19,113,110,109,112,21,10,47,21,25,11,7,111,44,6,30,5,43,7,15,36,31,19,42,4,28,113,13,28,29,14,13,31,20,16,27,8,11,11,24,19,12,2,55,26,26,18,21,27,19,11,14,21,23,3,30,114,12,27,19,9,12,7,6,27,18,6,17,25,0,3,6,5,13,9,20,33,19,43,29,39,27,10,30,111,45,20,18,12,
9,111,9,9,15,16,19,6,15,9,25,111,112,8,10,22,4,21,9,16,7,10,111,9,20,14,113,110,110,112,14,7,45,18,18,8,5,112,40,3,24,2,41,4,12,31,24,16,36,2,21,114,10,23,23,10,10,26,13,13,19,5,7,8,16,14,8,6,55,21,19,15,18,20,15,5,11,17,18,5,25,114,8,22,13,6,6,4,4,21,14,4,10,19,7,0,8,3,10,6,17,25,15,39,23,34,21,5,24,112,42,16,15,8,
8,112,17,19,27,28,28,5,25,2,34,112,112,16,20,33,5,31,19,25,2,18,111,19,31,23,113,110,110,112,25,16,46,31,28,17,13,112,46,9,35,11,44,4,23,39,34,26,46,8,31,114,20,32,33,18,19,35,24,24,31,14,15,17,27,25,16,5,57,32,29,27,30,30,27,6,22,29,29,4,35,114,16,30,8,15,7,13,12,31,26,12,9,24,6,6,0,10,19,14,26,36,25,42,29,41,31,3,34,112,44,28,25,16,
12,110,15,5,11,12,9,6,11,13,28,110,114,7,6,16,4,14,6,6,11,4,108,10,14,4,110,109,107,111,18,3,29,14,11,4,3,112,42,3,17,7,25,6,9,33,17,12,22,6,14,115,7,29,35,11,7,29,15,9,24,21,6,5,23,9,26,6,31,15,12,11,14,13,11,8,8,12,12,5,16,110,8,11,27,22,9,17,2,14,10,2,14,8,9,5,12,0,7,4,12,14,10,25,13,21,25,7,36,115,27,12,11,23,
28,112,34,6,5,6,12,10,5,22,25,112,111,22,5,8,6,7,3,10,20,11,110,21,8,8,111,111,112,113,17,9,14,8,6,13,6,111,21,5,11,21,12,15,5,16,11,6,15,12,8,114,3,15,17,34,3,29,12,4,22,34,12,2,18,13,55,11,14,9,7,5,8,8,6,23,4,6,7,8,9,112,14,14,49,46,25,19,4,2,5,4,30,6,17,10,21,6,0,2,6,9,4,10,4,9,11,16,18,113,12,7,3,39,
28,113,35,6,5,6,12,10,5,22,24,112,111,34,5,8,7,7,4,11,20,12,110,18,8,9,111,111,112,113,17,9,14,8,5,13,6,111,19,6,11,21,11,15,4,16,11,6,15,14,8,114,2,15,17,39,2,27,12,3,22,42,12,3,18,13,57,11,12,9,6,5,8,7,5,23,3,6,6,9,9,112,16,14,51,47,25,21,5,3,4,5,30,6,17,10,21,7,2,0,7,8,4,9,5,9,11,16,18,113,11,6,4,44,
26,112,34,4,8,9,17,13,8,26,48,112,112,17,3,13,11,10,7,11,24,7,110,19,11,9,110,111,109,113,32,6,24,11,9,5,9,112,31,10,14,27,22,19,8,26,14,9,18,15,11,114,6,24,27,21,6,51,27,7,35,30,14,10,30,5,45,15,25,12,10,8,11,11,9,21,7,9,10,12,12,111,17,19,41,34,23,26,8,3,8,8,28,4,21,14,25,9,4,5,0,12,7,20,3,19,20,20,28,113,22,10,2,32,
70,112,41,24,17,17,19,56,25,62,10,112,111,20,21,12,45,5,22,21,59,36,110,5,8,22,115,115,112,115,6,30,37,28,4,36,25,110,10,44,26,34,34,51,26,5,5,26,6,51,4,114,20,5,6,22,7,12,4,6,10,22,7,20,7,39,31,55,7,7,3,14,18,2,6,63,23,13,6,53,7,116,6,27,94,29,67,8,26,10,5,24,73,22,64,49,60,31,9,8,28,0,11,32,12,8,3,52,7,114,34,7,11,23,
28,114,39,8,7,8,13,12,7,22,21,114,112,31,7,8,9,6,6,11,20,13,110,14,7,9,112,113,113,115,17,11,14,9,5,13,8,112,19,8,11,22,12,15,6,16,10,8,14,14,7,113,4,15,17,37,2,24,12,3,22,42,16,5,18,13,56,13,12,8,6,6,9,7,5,23,5,7,6,11,8,113,15,15,56,48,25,27,7,5,4,7,31,8,17,12,21,9,4,3,7,8,0,10,7,9,11,16,18,113,11,6,6,45,
38,113,50,15,6,7,21,17,7,31,43,113,111,39,14,13,13,21,9,19,29,20,111,38,27,17,112,112,113,114,35,18,3,7,18,22,14,111,41,12,14,33,2,24,7,34,27,4,31,21,23,114,5,32,34,52,11,48,29,13,41,52,24,8,36,23,74,18,33,28,19,9,9,20,21,33,6,11,22,15,23,113,30,27,53,65,35,35,11,11,16,11,40,15,26,17,30,13,6,8,16,24,12,0,14,19,27,25,36,114,2,22,12,57,
26,112,34,4,9,10,17,13,9,26,49,112,112,17,3,14,11,10,7,11,23,7,110,20,12,9,110,111,109,113,33,6,24,12,9,5,9,112,32,10,15,28,22,18,9,27,14,10,18,15,11,114,7,25,28,22,6,52,28,7,36,31,14,10,31,5,45,15,25,12,10,9,12,11,9,21,8,10,10,12,12,111,17,20,41,35,23,27,8,3,8,8,28,4,21,14,24,9,4,5,3,12,7,20,0,20,21,19,29,113,22,10,2,33,
61,113,52,18,5,6,32,41,8,49,18,113,111,30,17,2,26,7,15,34,41,24,111,12,3,35,113,112,113,114,14,21,16,6,6,25,17,110,21,25,3,46,12,36,10,13,6,9,7,33,5,114,13,13,14,31,9,22,11,6,20,31,14,14,15,40,43,34,9,5,7,4,7,8,3,53,7,3,4,31,9,114,13,34,90,39,56,16,16,12,4,16,66,18,59,31,42,20,11,10,25,12,10,10,15,0,10,37,15,114,12,2,13,32,
62,111,28,29,23,23,10,50,29,51,7,111,110,15,27,16,32,8,28,12,43,50,109,3,12,13,114,114,111,114,3,45,44,34,4,50,34,109,3,31,31,21,39,37,31,2,7,32,9,30,4,112,24,2,3,16,11,9,2,10,6,16,5,25,4,51,21,46,3,10,3,19,24,2,7,58,27,18,7,39,12,115,4,12,95,20,59,6,40,15,6,32,64,28,52,35,45,44,13,12,35,4,18,37,18,12,0,38,4,112,41,9,16,17,
5,112,16,19,25,26,26,8,22,5,32,112,112,13,20,30,2,31,16,23,2,17,111,16,28,21,112,110,110,112,25,16,45,28,25,17,10,112,44,6,32,5,42,2,20,37,34,24,44,5,30,114,17,30,31,15,16,33,23,22,29,8,12,14,26,23,10,8,56,29,28,25,28,29,24,3,19,26,26,7,33,113,13,28,5,9,4,7,9,28,23,9,6,22,12,3,3,7,16,11,26,35,23,41,27,39,29,0,32,112,43,25,25,10,
54,111,26,37,24,24,12,44,33,42,5,111,111,14,33,19,29,11,33,13,37,47,110,7,15,14,115,114,111,114,4,44,49,37,7,52,28,110,6,27,33,20,44,32,35,5,10,36,12,26,7,112,28,3,2,15,14,6,5,13,4,15,9,30,3,53,19,39,6,13,6,21,26,5,10,47,31,20,10,36,15,115,8,14,94,19,51,10,40,20,9,41,60,37,52,31,39,45,17,16,40,6,22,41,22,15,4,33,0,112,45,11,21,16,
50,112,92,19,3,2,53,25,4,36,29,111,110,40,18,6,21,15,14,43,34,26,109,22,12,40,113,112,111,113,25,24,10,4,14,28,21,109,28,20,8,70,6,29,6,24,15,6,16,27,13,113,8,23,25,41,9,33,20,5,30,43,24,13,26,31,59,27,20,14,15,4,3,16,10,45,3,5,12,23,18,114,23,56,75,52,47,26,16,12,10,17,52,24,35,26,35,20,10,12,27,22,10,5,21,7,19,30,25,0,7,9,14,47,
38,113,48,13,5,6,19,15,6,29,41,113,111,37,12,11,11,19,7,17,27,18,111,36,25,15,112,112,113,114,33,16,2,6,16,20,12,111,39,10,13,31,9,22,6,32,25,3,29,19,21,114,4,30,32,50,9,46,27,11,39,50,22,6,34,21,72,16,31,26,17,8,8,18,19,33,5,10,20,13,21,113,28,25,53,63,35,33,9,9,14,9,40,14,24,15,28,11,4,6,15,22,10,8,14,17,25,23,34,114,0,20,10,55,
53,113,50,14,9,10,29,38,16,46,17,113,110,28,13,5,23,6,12,31,38,21,110,11,2,32,113,112,112,114,13,18,29,13,5,22,14,109,19,22,12,44,24,33,19,12,5,20,6,31,4,113,13,12,13,30,6,21,10,5,19,30,13,11,14,32,40,31,8,4,6,7,11,7,2,46,14,6,3,28,8,114,12,32,89,37,49,15,13,9,3,13,58,14,56,28,39,17,8,7,18,11,7,22,11,2,9,34,14,113,24,0,10,31,
26,112,34,3,8,9,16,12,8,26,48,112,112,16,2,13,10,9,6,10,23,6,110,19,11,8,110,111,109,113,32,5,24,11,8,4,8,112,31,9,14,27,22,18,8,26,13,9,17,14,10,114,6,24,27,21,5,51,27,6,35,30,13,9,30,4,45,14,25,11,9,8,11,10,8,21,7,9,9,11,11,111,16,19,41,34,23,26,7,2,7,7,28,3,20,13,24,8,3,4,2,11,6,20,2,19,20,19,28,113,22,9,0,32,
14,111,7,16,41,41,9,12,45,15,13,110,110,7,12,35,7,23,14,8,13,24,111,8,28,9,113,111,110,111,10,20,83,52,13,26,10,112,15,6,48,4,78,7,45,11,23,49,25,5,13,109,41,11,12,9,33,14,9,29,14,2,6,11,11,34,3,11,14,26,12,38,42,11,19,9,42,36,18,10,26,113,7,10,34,3,10,3,16,33,16,17,16,14,15,10,14,15,26,24,31,19,43,71,23,30,10,8,13,109,78,21,21,0,
